case,min,max,case_duration_minutes,loan_success,LoanGoal,LoanOutcome
Application_647260861,2016-02-26 20:50:02.489,2016-03-28 08:00:29.215,43870.44543333333,0,Unknown,Fail
Application_647263153,2016-06-13 15:45:50.359,2016-06-27 13:15:09.748,20009.32315,0,Car,Fail
Application_647329744,2016-12-08 13:01:42.897,2017-01-09 12:11:43.043,46030.002433333335,0,Existing loan takeover,Fail
Application_647370493,2016-04-29 12:43:24.366,2016-05-10 13:53:58.204,15910.563966666667,1,Not speficied,Success
Application_647413273,2016-10-20 22:03:25.997,2016-10-25 17:54:22.609,6950.943533333334,0,Car,Fail
Application_64747043,2016-11-08 13:41:49.164,2016-11-21 11:01:51.710,18560.042433333336,1,Home improvement,Success
Application_647570318,2016-03-21 16:45:17.693,2016-03-21 19:23:00.380,157.71144999999999,0,Home improvement,Fail
Application_647581209,2016-06-13 17:23:56.699,2016-06-20 11:16:58.559,9713.030999999999,1,Extra spending limit,Success
Application_64770427,2016-11-15 09:29:21.371,2016-11-30 12:27:51.902,21778.50885,1,Existing loan takeover,Success
Application_647705656,2016-08-08 19:23:01.579,2016-08-23 13:53:10.955,21270.156266666665,0,Existing loan takeover,Fail
Application_64771754,2016-12-02 11:42:42.991,2016-12-09 10:31:14.853,10008.531033333333,1,Car,Success
Application_647726871,2016-03-28 11:41:07.553,2016-04-07 12:49:06.870,14467.988616666667,1,Car,Success
Application_647731628,2016-09-05 20:13:00.070,2016-10-06 08:00:35.583,43907.59188333333,0,Home improvement,Fail
Application_647762796,2016-05-06 19:50:01.872,2016-05-31 11:20:20.565,35490.31155,0,"Other, see explanation",Fail
Application_647959281,2016-01-22 20:00:14.581,2016-02-16 16:41:54.491,35801.665166666666,1,Home improvement,Success
Application_648063719,2016-10-09 13:57:39.921,2016-10-22 23:02:29.136,19264.82025,1,Car,Success
Application_648076847,2016-06-28 12:31:09.003,2016-07-31 08:00:25.629,47249.2771,0,Car,Fail
Application_648078846,2016-05-12 10:44:55.366,2016-06-03 13:37:55.637,31853.004516666664,0,Car,Fail
Application_648095822,2016-03-03 12:25:04.816,2016-03-31 12:45:10.782,40340.09943333334,1,Unknown,Success
Application_648164207,2016-06-03 13:32:42.428,2016-07-11 08:00:29.266,54387.780633333336,0,Home improvement,Fail
Application_648236307,2016-08-30 18:35:34.976,2016-09-30 08:00:31.325,44004.93915,0,Home improvement,Fail
Application_648238393,2016-07-23 12:05:46.946,2016-08-23 08:00:17.329,44394.50638333333,0,Unknown,Fail
Application_648322991,2016-05-18 15:35:37.669,2016-05-25 09:24:56.678,9709.316816666666,1,Unknown,Success
Application_648324036,2016-03-22 12:31:06.084,2016-04-22 08:00:46.214,44369.66883333333,0,Car,Fail
Application_64841446,2016-06-25 14:55:37.812,2016-07-04 17:30:50.358,13115.2091,0,Car,Fail
Application_64844054,2016-07-19 19:38:57.991,2016-07-30 14:43:54.549,15544.942633333332,1,Unknown,Success
Application_648442257,2016-03-11 09:04:17.174,2016-03-18 16:32:43.873,10528.444983333333,1,Car,Success
Application_648443266,2016-06-04 16:53:34.330,2016-06-21 08:40:07.428,23986.551633333333,1,Boat,Success
Application_648589982,2016-07-28 14:54:54.982,2016-07-29 09:19:00.272,1104.0881666666667,0,Existing loan takeover,Fail
Application_648606653,2016-09-21 14:16:40.252,2016-10-25 08:02:59.929,48586.32795,0,"Other, see explanation",Fail
Application_648638072,2016-02-27 10:25:56.821,2016-03-11 14:30:43.745,18964.78206666667,1,"Other, see explanation",Success
Application_648822663,2016-06-17 13:41:07.310,2016-07-22 11:29:16.213,50268.14838333333,1,Unknown,Success
Application_649068245,2016-02-01 19:08:24.415,2016-02-10 12:39:02.652,12570.637283333333,1,Car,Success
Application_649073329,2016-05-20 22:23:07.831,2016-06-06 14:17:50.605,23994.7129,1,Existing loan takeover,Success
Application_649116957,2016-08-28 09:34:59.786,2016-09-29 08:00:04.426,45985.077333333335,0,Car,Fail
Application_649155064,2016-08-04 17:14:42.731,2016-08-13 11:56:47.127,12642.073266666666,0,"Other, see explanation",Fail
Application_649198536,2016-06-25 20:23:33.058,2016-07-29 08:00:43.748,48217.178166666665,0,Car,Fail
Application_649198720,2016-09-25 11:38:08.258,2016-10-24 08:02:42.252,41544.56656666667,1,Car,Success
Application_649242925,2016-02-22 21:33:40.711,2016-03-25 08:01:01.860,45267.352483333336,0,Home improvement,Fail
Application_649413946,2016-03-21 15:49:09.248,2016-03-29 16:53:43.985,11584.57895,1,Unknown,Success
Application_649414621,2016-10-12 12:57:37.870,2016-10-26 11:00:52.808,20043.24896666667,1,Car,Success
Application_649420116,2016-12-10 10:13:41.613,2017-01-10 08:00:28.106,44506.77488333333,0,Home improvement,Fail
Application_649459695,2016-09-27 14:42:15.342,2016-10-05 14:45:06.104,11522.846033333333,0,Car,Fail
Application_649460876,2016-09-23 10:48:39.133,2016-10-24 08:00:29.062,44471.83215,0,"Other, see explanation",Fail
Application_649475347,2016-10-14 09:35:21.405,2016-10-20 10:19:16.547,8683.919033333334,1,Home improvement,Success
Application_649633662,2016-09-27 17:22:55.481,2016-10-13 10:42:18.724,22639.387383333335,1,Home improvement,Success
Application_64965901,2016-12-07 21:53:54.720,2017-01-07 08:00:37.891,43806.71951666667,0,Unknown,Fail
Application_649659347,2016-03-29 15:23:52.218,2016-04-08 17:15:27.210,14511.5832,1,Unknown,Success
Application_649773411,2016-09-16 14:49:03.472,2016-10-07 13:30:46.499,30161.717116666667,1,Car,Success
Application_649819908,2016-11-10 14:10:11.072,2016-12-12 13:24:22.591,46034.19198333333,1,Existing loan takeover,Success
Application_649892341,2016-02-29 20:50:44.083,2016-03-22 07:41:56.016,30891.198883333334,1,Car,Success
Application_649919254,2016-11-01 16:22:27.160,2016-12-05 08:00:32.391,48458.08718333334,0,Home improvement,Fail
Application_650036394,2016-05-17 21:19:45.608,2016-06-18 08:27:31.563,45307.76591666667,0,Car,Fail
Application_650052643,2016-07-04 09:59:34.381,2016-07-22 08:00:20.540,25800.769316666665,1,Existing loan takeover,Success
Application_65007766,2016-07-22 09:30:14.500,2016-10-13 12:54:38.213,119724.39521666667,0,Home improvement,Fail
Application_650088661,2016-11-15 19:42:13.056,2016-12-18 08:00:12.898,46817.99736666667,0,Existing loan takeover,Fail
Application_650133925,2016-08-26 12:53:20.676,2016-10-26 09:21:02.629,87627.69921666666,0,Existing loan takeover,Fail
Application_650174134,2016-09-08 19:23:32.403,2016-09-22 09:02:45.190,19539.213116666666,1,Car,Success
Application_650187004,2016-09-08 21:25:18.021,2016-09-26 10:41:26.057,25276.133933333334,1,Home improvement,Success
Application_650269997,2016-07-17 12:50:44.140,2016-08-06 10:14:14.814,28643.511233333335,0,"Other, see explanation",Fail
Application_650341111,2016-02-12 17:08:57.340,2016-02-25 14:39:28.361,18570.517016666665,1,Home improvement,Success
Application_650392957,2016-04-20 17:29:44.354,2016-05-03 16:53:48.839,18684.074750000003,1,Existing loan takeover,Success
Application_650411814,2016-12-02 12:25:55.862,2016-12-15 11:28:54.959,18662.984950000002,0,Existing loan takeover,Fail
Application_650412376,2016-07-04 12:52:49.156,2016-07-26 14:32:54.368,31780.08686666667,1,Car,Success
Application_650730518,2016-11-17 16:17:47.064,2016-12-12 08:59:37.338,35561.837900000006,1,Unknown,Success
Application_650870312,2016-10-14 10:19:31.734,2016-10-26 17:20:25.423,17700.894816666667,1,Remaining debt home,Success
Application_651189090,2016-09-16 12:29:58.349,2016-10-06 11:37:14.059,28747.261833333334,1,Extra spending limit,Success
Application_651190421,2016-08-17 12:41:05.530,2016-09-02 11:05:39.195,22944.561083333334,0,Unknown,Fail
Application_651453909,2016-05-12 12:48:26.776,2016-05-20 17:48:49.859,11820.384716666666,0,Car,Fail
Application_65145715,2016-05-16 13:21:49.258,2016-05-25 16:43:02.614,13161.222600000001,1,Extra spending limit,Success
Application_651473489,2016-03-07 12:00:13.143,2016-03-14 16:29:35.257,10349.368566666666,1,Car,Success
Application_651500578,2016-05-01 15:29:26.090,2016-05-11 17:12:36.540,14503.174166666666,1,Car,Success
Application_651698168,2016-04-03 20:00:05.656,2016-04-11 16:13:12.873,11293.120283333332,1,Home improvement,Success
Application_651776694,2016-11-01 09:28:32.844,2016-11-29 10:20:31.341,40371.974949999996,0,"Other, see explanation",Fail
Application_65199173,2016-12-05 13:24:58.577,2017-01-05 08:00:39.534,44315.682616666665,0,"Other, see explanation",Fail
Application_652037555,2016-02-26 10:24:51.011,2016-03-08 15:49:15.525,16164.408566666667,1,Home improvement,Success
Application_652119414,2016-12-01 13:47:41.106,2016-12-22 07:34:18.647,29866.625683333332,1,Existing loan takeover,Success
Application_652156305,2016-08-08 17:20:18.803,2016-08-30 13:52:25.307,31472.1084,1,Existing loan takeover,Success
Application_65218137,2016-02-10 19:34:41.506,2016-02-25 10:19:08.249,21044.445716666665,1,Existing loan takeover,Success
Application_652192276,2016-06-15 09:11:53.781,2016-06-20 20:56:56.025,7905.0374,0,Car,Fail
Application_652307166,2016-12-20 13:20:03.968,2017-01-25 08:24:38.187,51544.570316666664,1,Existing loan takeover,Success
Application_652414203,2016-08-05 20:10:16.882,2016-09-09 08:00:29.087,49670.20341666667,0,Car,Fail
Application_652440873,2016-05-04 23:08:24.912,2016-05-12 15:26:53.037,11058.46875,1,Home improvement,Success
Application_652519324,2016-07-13 14:23:14.475,2016-08-02 16:04:58.553,28901.734633333333,1,Car,Success
Application_65258367,2016-07-21 11:42:22.591,2016-08-12 16:19:23.238,31957.010783333335,1,Car,Success
Application_652776625,2016-03-08 12:26:52.703,2016-03-24 11:36:12.035,22989.3222,1,Home improvement,Success
Application_652823628,2016-01-01 10:51:15.304,2016-01-14 16:49:11.423,19077.935316666666,1,Existing loan takeover,Success
Application_652859135,2016-05-07 13:40:13.223,2016-05-19 14:46:17.824,17346.076683333333,1,Home improvement,Success
Application_652896535,2016-06-21 16:25:17.994,2016-06-27 12:49:13.214,8423.920333333333,1,Unknown,Success
Application_652906703,2016-10-03 12:00:51.551,2016-10-14 12:44:47.915,15883.9394,1,Existing loan takeover,Success
Application_652956366,2016-10-04 11:05:47.558,2016-10-14 14:31:57.982,14606.173733333333,0,Car,Fail
Application_652959423,2016-07-28 16:37:40.008,2016-09-01 08:00:20.974,49882.682766666665,0,"Other, see explanation",Fail
Application_65307205,2016-12-27 19:43:01.990,2017-01-28 08:00:36.359,45377.57281666667,0,Car,Fail
Application_65314761,2016-04-15 09:07:49.551,2016-05-02 14:56:56.863,24829.121866666665,1,Home improvement,Success
Application_653194138,2016-07-04 10:06:21.927,2016-08-22 07:28:29.559,70402.1272,1,Home improvement,Success
Application_653284827,2016-02-01 12:22:56.160,2016-02-19 13:42:54.327,25999.969449999997,1,Remaining debt home,Success
Application_653318631,2016-07-01 12:23:00.176,2016-08-05 08:00:43.267,50137.71818333333,0,Home improvement,Fail
Application_653391914,2016-09-29 22:22:57.388,2016-10-14 14:38:08.359,21135.182849999997,0,Home improvement,Fail
Application_653416174,2016-09-28 07:30:19.706,2016-10-07 09:17:57.132,13067.623766666666,0,Extra spending limit,Fail
Application_653419987,2016-08-19 17:32:06.640,2016-09-05 07:51:07.480,23899.014000000003,1,Extra spending limit,Success
Application_65350051,2016-09-15 14:28:03.203,2016-10-17 08:00:31.904,45692.47835,0,Unknown,Fail
Application_65352330,2016-06-25 13:30:24.770,2016-07-08 07:36:32.193,18366.123716666665,1,Car,Success
Application_653546561,2016-05-06 09:18:54.501,2016-05-18 10:58:25.174,17379.511216666666,1,Car,Success
Application_653567105,2016-10-31 21:09:41.055,2016-12-01 09:33:27.881,43943.78043333333,0,Home improvement,Fail
Application_653628882,2016-04-04 14:43:01.134,2016-04-22 14:32:28.146,25909.450200000003,1,Car,Success
Application_65365017,2016-06-12 12:18:33.249,2016-07-15 08:00:35.154,47262.031749999995,0,Existing loan takeover,Fail
Application_653726659,2016-12-04 12:52:43.455,2016-12-14 17:00:12.694,14647.487316666666,1,Home improvement,Success
Application_653796268,2016-06-07 17:58:59.982,2016-07-12 08:01:02.061,49802.03465,0,Car,Fail
Application_65402694,2016-06-06 14:55:27.901,2016-06-16 11:49:22.452,14213.909183333333,1,Car,Success
Application_654096412,2016-11-23 22:35:49.319,2016-12-07 20:47:17.651,20051.4722,1,"Other, see explanation",Success
Application_654226509,2016-04-25 16:53:36.464,2016-05-03 14:24:17.024,11370.676000000001,1,Existing loan takeover,Success
Application_654292217,2016-07-04 13:54:37.319,2016-08-04 08:00:43.623,44286.10506666666,0,Not speficied,Fail
Application_654342614,2016-06-05 02:17:14.516,2016-06-24 11:20:07.227,27902.878516666664,1,Car,Success
Application_654369885,2016-06-16 10:57:54.184,2016-06-30 15:37:47.591,20439.890116666666,1,Home improvement,Success
Application_654470447,2016-11-30 16:24:03.427,2016-12-22 14:50:20.451,31586.283733333334,1,Car,Success
Application_654593000,2016-03-02 13:58:27.697,2016-03-18 08:07:19.853,22688.869266666665,1,Home improvement,Success
Application_654711632,2016-09-19 11:56:29.054,2016-10-24 08:34:41.257,50198.20338333333,1,Home improvement,Success
Application_654780783,2016-06-19 12:21:23.934,2016-07-22 08:00:41.929,47259.29991666667,0,Existing loan takeover,Fail
Application_654932562,2016-11-17 20:40:38.234,2017-02-01 10:58:44.001,108858.09611666667,1,Remaining debt home,Success
Application_654935699,2016-04-15 12:08:04.337,2016-04-26 11:47:22.226,15819.298149999999,1,Tax payments,Success
Application_65498038,2016-03-02 14:08:17.118,2016-04-02 08:01:07.144,44272.83376666667,0,Car,Fail
Application_655052891,2016-11-01 15:19:54.957,2017-02-01 08:34:47.858,132074.88168333334,0,Not speficied,Fail
Application_655070165,2016-08-16 16:21:53.673,2016-09-18 08:00:18.877,47018.420066666666,0,Not speficied,Fail
Application_655085004,2016-07-22 17:29:56.251,2016-08-05 16:17:47.424,20087.852883333333,1,Existing loan takeover,Success
Application_655246892,2016-10-16 23:28:59.330,2016-10-24 09:40:58.816,10691.991433333334,1,Car,Success
Application_655449819,2016-05-07 14:29:30.304,2016-05-19 11:36:06.719,17106.606916666668,1,Existing loan takeover,Success
Application_655459519,2016-07-04 13:26:05.624,2016-07-25 14:18:09.869,30292.070750000003,1,Unknown,Success
Application_655459679,2016-05-25 12:12:29.496,2016-06-09 13:03:17.831,21650.80558333333,1,Car,Success
Application_655546228,2016-12-07 11:55:38.228,2016-12-22 09:32:57.254,21457.3171,1,Existing loan takeover,Success
Application_655578777,2016-08-26 08:04:15.199,2016-09-26 08:00:21.683,44636.10806666667,0,Car,Fail
Application_655711151,2016-01-13 11:45:40.069,2016-01-27 11:06:53.403,20121.222233333334,1,Car,Success
Application_655725302,2016-08-11 16:20:52.710,2016-08-18 13:33:15.119,9912.373483333333,1,Existing loan takeover,Success
Application_655765028,2016-01-31 14:03:01.000,2016-03-04 08:00:58.365,47157.95608333334,0,Existing loan takeover,Fail
Application_655789917,2016-02-01 12:50:27.732,2016-03-03 08:01:11.481,44350.72915,0,"Other, see explanation",Fail
Application_655917592,2016-04-15 13:16:04.328,2016-05-04 10:27:12.580,27191.137533333334,0,Car,Fail
Application_655959249,2016-02-10 21:02:26.971,2016-02-20 15:06:26.443,14043.991199999999,1,Car,Success
Application_656019434,2016-04-11 19:48:26.669,2016-05-13 08:00:37.359,45372.178166666665,0,Car,Fail
Application_656195315,2016-09-16 19:59:40.556,2016-10-20 08:00:31.077,48240.84201666667,0,Home improvement,Fail
Application_656422328,2016-12-22 11:44:00.109,2017-01-03 14:01:28.570,17417.47435,0,Existing loan takeover,Fail
Application_656475157,2016-06-03 10:57:04.794,2016-07-30 08:00:31.373,81903.44298333333,0,Unknown,Fail
Application_656520046,2016-10-14 12:43:01.404,2016-10-20 13:26:45.863,8683.740983333333,0,"Other, see explanation",Fail
Application_656598972,2016-07-07 09:53:56.163,2016-08-11 09:43:34.623,50389.640999999996,0,Home improvement,Fail
Application_656601025,2016-11-04 14:28:38.798,2016-11-18 08:56:07.128,19827.472166666666,1,Home improvement,Success
Application_656783891,2016-06-27 17:02:24.415,2016-07-31 08:00:36.696,48418.20468333333,0,Car,Fail
Application_656831331,2016-05-17 15:00:06.596,2016-06-02 13:13:58.616,22933.867000000002,1,Home improvement,Success
Application_656903784,2016-10-20 19:53:00.224,2016-11-03 15:07:29.140,19874.481933333333,1,Car,Success
Application_656959807,2016-08-19 08:48:08.884,2016-09-05 15:04:10.927,24856.034050000002,1,Home improvement,Success
Application_656979961,2016-05-07 11:01:30.693,2016-05-17 11:26:53.383,14425.378166666665,0,Existing loan takeover,Fail
Application_656995606,2016-04-22 14:23:30.083,2016-04-28 17:01:52.507,8798.373733333334,1,Unknown,Success
Application_657029746,2016-06-07 11:41:35.742,2016-06-29 10:29:52.380,31608.2773,1,Home improvement,Success
Application_657061169,2016-06-03 12:39:41.512,2016-07-30 08:00:52.946,81801.19056666667,0,"Other, see explanation",Fail
Application_657143532,2016-05-19 22:09:02.110,2016-05-27 10:14:26.016,10805.398433333332,1,Home improvement,Success
Application_65717423,2016-11-10 14:15:01.155,2016-12-11 08:00:32.094,44265.515649999994,0,Home improvement,Fail
Application_657207068,2016-08-20 16:45:02.561,2016-08-30 16:26:17.088,14381.242116666666,1,"Other, see explanation",Success
Application_657313890,2016-12-19 21:05:44.137,2017-01-23 12:43:54.951,49898.18023333333,1,Home improvement,Success
Application_657401912,2016-08-03 10:23:36.890,2016-08-23 14:59:59.909,29076.38365,1,Existing loan takeover,Success
Application_657520131,2016-12-19 23:55:55.430,2017-01-30 09:54:06.944,59638.1919,0,Existing loan takeover,Fail
Application_657531637,2016-11-01 11:30:49.839,2016-12-02 08:00:25.069,44429.587166666664,0,Home improvement,Fail
Application_657582683,2016-06-23 18:45:39.784,2016-08-15 08:58:40.687,75733.01505,0,Home improvement,Fail
Application_657638630,2016-04-08 18:26:42.316,2016-04-19 10:31:17.976,15364.594333333334,0,Existing loan takeover,Fail
Application_657686177,2016-05-27 11:20:13.027,2016-06-28 00:01:38.371,45401.4224,0,Existing loan takeover,Fail
Application_657716944,2016-12-06 20:33:13.637,2016-12-28 16:49:50.904,31456.621116666665,1,Home improvement,Success
Application_657721677,2016-02-03 15:51:11.768,2016-03-05 08:00:40.592,44169.4804,0,Unknown,Fail
