case,case_duration_minutes,loan_success,duration_bin,duration_order,LoanOutcome
Application_659115405,54627.51956666667,1,31.9 – 286.1 days,4,Success
Application_659310259,357.5524666666667,1,0.0 – 10.1 days,0,Success
Application_659375564,47090.6384,0,31.9 – 286.1 days,4,Fail
Application_659400659,46041.43546666667,0,31.9 – 286.1 days,4,Fail
Application_659432519,25482.805766666665,1,15.1 – 25.2 days,2,Success
Application_659438407,48705.58526666667,0,31.9 – 286.1 days,4,Fail
Application_659483460,48458.08031666667,0,31.9 – 286.1 days,4,Fail
Application_659573040,48491.06686666667,0,31.9 – 286.1 days,4,Fail
Application_659619524,7102.114916666667,0,0.0 – 10.1 days,0,Fail
Application_659649199,24649.88866666667,1,15.1 – 25.2 days,2,Success
Application_659691842,47053.7188,0,31.9 – 286.1 days,4,Fail
Application_659706171,2882.53735,0,0.0 – 10.1 days,0,Fail
Application_659749681,27208.49581666667,1,15.1 – 25.2 days,2,Success
Application_659941685,88350.09520000001,0,31.9 – 286.1 days,4,Fail
Application_659943365,24452.188416666664,0,15.1 – 25.2 days,2,Fail
Application_659964690,59217.03043333333,1,31.9 – 286.1 days,4,Success
Application_660080351,42434.21013333333,1,25.2 – 31.9 days,3,Success
Application_660097644,35535.42405,1,15.1 – 25.2 days,2,Success
Application_660102022,47903.55446666667,0,31.9 – 286.1 days,4,Fail
Application_660111935,21002.82673333333,1,10.1 – 15.1 days,1,Success
Application_660161855,21486.891366666667,1,10.1 – 15.1 days,1,Success
Application_660259832,8952.69125,1,0.0 – 10.1 days,0,Success
Application_660451724,18641.03543333333,0,10.1 – 15.1 days,1,Fail
Application_660512176,11622.2129,1,0.0 – 10.1 days,0,Success
Application_660516532,10308.742633333331,0,0.0 – 10.1 days,0,Fail
Application_660568043,19828.4271,1,10.1 – 15.1 days,1,Success
Application_660582187,19715.156916666667,1,10.1 – 15.1 days,1,Success
Application_660685996,2994.7001833333334,0,0.0 – 10.1 days,0,Fail
Application_660719254,50222.17578333333,0,31.9 – 286.1 days,4,Fail
Application_66072191,17317.7332,0,10.1 – 15.1 days,1,Fail
Application_660738389,15770.063916666666,0,10.1 – 15.1 days,1,Fail
Application_660773864,45388.18528333333,0,25.2 – 31.9 days,3,Fail
Application_660784718,15777.555633333332,1,10.1 – 15.1 days,1,Success
Application_660836022,13274.8404,1,0.0 – 10.1 days,0,Success
Application_660898265,21810.19845,1,15.1 – 25.2 days,2,Success
Application_661022130,10385.111266666669,0,0.0 – 10.1 days,0,Fail
Application_661026251,37018.71728333333,1,25.2 – 31.9 days,3,Success
Application_661066921,38411.39038333333,1,25.2 – 31.9 days,3,Success
Application_661156507,46007.6209,0,31.9 – 286.1 days,4,Fail
Application_661165121,36224.09066666666,1,15.1 – 25.2 days,2,Success
Application_66116892,44288.62751666667,0,25.2 – 31.9 days,3,Fail
Application_661194677,44677.38765,0,25.2 – 31.9 days,3,Fail
Application_661305884,11803.765283333334,1,0.0 – 10.1 days,0,Success
Application_661309478,45754.78071666667,0,25.2 – 31.9 days,3,Fail
Application_661358752,15820.472383333334,1,10.1 – 15.1 days,1,Success
Application_661370338,50123.25978333333,0,31.9 – 286.1 days,4,Fail
Application_661464596,45591.567266666665,0,25.2 – 31.9 days,3,Fail
Application_66154807,49065.48826666667,1,31.9 – 286.1 days,4,Success
Application_661799053,19917.90835,1,10.1 – 15.1 days,1,Success
Application_661815157,48233.7625,0,31.9 – 286.1 days,4,Fail
Application_66182935,15618.918766666668,0,10.1 – 15.1 days,1,Fail
Application_661843212,49932.57363333333,1,31.9 – 286.1 days,4,Success
Application_661982228,45998.37706666666,0,25.2 – 31.9 days,3,Fail
Application_662003793,18155.699,1,10.1 – 15.1 days,1,Success
Application_662049888,17461.52885,0,10.1 – 15.1 days,1,Fail
Application_66205282,31290.327116666667,1,15.1 – 25.2 days,2,Success
Application_662107856,20094.419666666665,1,10.1 – 15.1 days,1,Success
Application_662121188,12667.724416666666,1,0.0 – 10.1 days,0,Success
Application_662150009,54942.2984,0,31.9 – 286.1 days,4,Fail
Application_662209101,12888.852116666669,1,0.0 – 10.1 days,0,Success
Application_662281043,51138.723666666665,1,31.9 – 286.1 days,4,Success
Application_662386389,5046.808233333333,0,0.0 – 10.1 days,0,Fail
Application_662460960,35882.992483333335,1,15.1 – 25.2 days,2,Success
Application_662488947,49629.7725,0,31.9 – 286.1 days,4,Fail
Application_662545498,35847.27318333333,1,15.1 – 25.2 days,2,Success
Application_662648071,72226.7087,0,31.9 – 286.1 days,4,Fail
Application_662659972,11520.1941,0,0.0 – 10.1 days,0,Fail
Application_662773765,15825.628333333332,1,10.1 – 15.1 days,1,Success
Application_66285843,21519.44055,1,10.1 – 15.1 days,1,Success
Application_662867324,2630.5462166666666,0,0.0 – 10.1 days,0,Fail
Application_662896680,47098.65463333333,0,31.9 – 286.1 days,4,Fail
Application_662953436,36041.90928333333,1,15.1 – 25.2 days,2,Success
Application_663094571,12375.829516666668,0,0.0 – 10.1 days,0,Fail
Application_663134091,83559.43088333333,0,31.9 – 286.1 days,4,Fail
Application_663320149,16949.784466666668,0,10.1 – 15.1 days,1,Fail
Application_663369664,8781.866516666667,1,0.0 – 10.1 days,0,Success
Application_663500615,19889.05388333333,1,10.1 – 15.1 days,1,Success
Application_663509716,6154.741383333333,0,0.0 – 10.1 days,0,Fail
Application_663551062,24671.275716666667,1,15.1 – 25.2 days,2,Success
Application_663554342,16368.27315,1,10.1 – 15.1 days,1,Success
Application_663648942,80148.34165,0,31.9 – 286.1 days,4,Fail
Application_663694698,19904.682633333334,1,10.1 – 15.1 days,1,Success
Application_663815178,44181.97108333334,0,25.2 – 31.9 days,3,Fail
Application_663816412,47183.16133333334,1,31.9 – 286.1 days,4,Success
Application_663896719,46548.177950000005,0,31.9 – 286.1 days,4,Fail
Application_663932945,13739.484283333331,1,0.0 – 10.1 days,0,Success
Application_663952046,15669.617950000002,1,10.1 – 15.1 days,1,Success
Application_663993599,44170.86145,0,25.2 – 31.9 days,3,Fail
Application_663998650,58613.61233333334,0,31.9 – 286.1 days,4,Fail
Application_664218071,54481.031533333335,0,31.9 – 286.1 days,4,Fail
Application_664267418,21504.799016666668,0,10.1 – 15.1 days,1,Fail
Application_664337168,53778.65373333333,0,31.9 – 286.1 days,4,Fail
Application_664361440,45933.07783333333,0,25.2 – 31.9 days,3,Fail
Application_664430341,16169.761116666668,1,10.1 – 15.1 days,1,Success
Application_664511621,44223.874866666665,0,25.2 – 31.9 days,3,Fail
Application_66451278,45934.04983333334,0,25.2 – 31.9 days,3,Fail
Application_664546001,12372.715983333332,0,0.0 – 10.1 days,0,Fail
Application_664554025,44131.39953333334,0,25.2 – 31.9 days,3,Fail
Application_664700159,51556.07031666666,1,31.9 – 286.1 days,4,Success
Application_664836272,68739.58751666667,1,31.9 – 286.1 days,4,Success
Application_664909089,14164.24465,1,0.0 – 10.1 days,0,Success
Application_665113574,46010.53421666667,0,31.9 – 286.1 days,4,Fail
Application_665122636,9609.1252,0,0.0 – 10.1 days,0,Fail
Application_66537879,44369.00695,0,25.2 – 31.9 days,3,Fail
Application_665388395,106798.32191666668,0,31.9 – 286.1 days,4,Fail
Application_665402126,19900.330566666667,1,10.1 – 15.1 days,1,Success
Application_665423289,32067.69005,1,15.1 – 25.2 days,2,Success
Application_665435950,21502.194066666667,0,10.1 – 15.1 days,1,Fail
Application_665516246,12738.283816666666,0,0.0 – 10.1 days,0,Fail
Application_665637236,56033.55058333334,1,31.9 – 286.1 days,4,Success
Application_665774560,31340.78798333333,1,15.1 – 25.2 days,2,Success
Application_665788470,28510.27891666667,1,15.1 – 25.2 days,2,Success
Application_665878125,80246.68345,0,31.9 – 286.1 days,4,Fail
Application_66592710,45764.80001666667,0,25.2 – 31.9 days,3,Fail
Application_66593560,65847.29699999999,0,31.9 – 286.1 days,4,Fail
Application_665947856,45982.456216666666,0,25.2 – 31.9 days,3,Fail
Application_666011420,17046.058416666667,1,10.1 – 15.1 days,1,Success
Application_666087690,43912.1193,1,25.2 – 31.9 days,3,Success
Application_666102668,81700.79426666668,0,31.9 – 286.1 days,4,Fail
Application_66610915,9631.795916666666,1,0.0 – 10.1 days,0,Success
Application_666143305,15127.210083333332,1,10.1 – 15.1 days,1,Success
Application_666149112,13918.24655,1,0.0 – 10.1 days,0,Success
Application_666149730,60284.75155,1,31.9 – 286.1 days,4,Success
Application_666172526,28664.6149,0,15.1 – 25.2 days,2,Fail
Application_666250035,40600.46253333333,0,25.2 – 31.9 days,3,Fail
Application_666283240,11516.178883333334,0,0.0 – 10.1 days,0,Fail
Application_666400249,18981.164566666663,1,10.1 – 15.1 days,1,Success
Application_666494731,56979.843616666665,1,31.9 – 286.1 days,4,Success
Application_666587749,45509.60918333333,0,25.2 – 31.9 days,3,Fail
Application_666599414,69965.89188333334,0,31.9 – 286.1 days,4,Fail
Application_666705528,59054.9534,1,31.9 – 286.1 days,4,Success
Application_666734599,12437.919383333332,1,0.0 – 10.1 days,0,Success
Application_666795476,23139.467,1,15.1 – 25.2 days,2,Success
Application_666870643,77100.7555,0,31.9 – 286.1 days,4,Fail
Application_66692782,47078.3888,0,31.9 – 286.1 days,4,Fail
Application_666941036,14145.148033333331,1,0.0 – 10.1 days,0,Success
Application_667047386,33010.61583333333,1,15.1 – 25.2 days,2,Success
Application_667158687,75794.29368333334,0,31.9 – 286.1 days,4,Fail
Application_667274829,65307.80108333333,1,31.9 – 286.1 days,4,Success
Application_667310369,35754.29256666666,1,15.1 – 25.2 days,2,Success
Application_667365074,46752.83676666666,0,31.9 – 286.1 days,4,Fail
Application_667386688,45677.36018333333,0,25.2 – 31.9 days,3,Fail
Application_667423220,18296.155283333334,1,10.1 – 15.1 days,1,Success
Application_667493808,46665.585666666666,0,31.9 – 286.1 days,4,Fail
Application_667732390,26658.74915,1,15.1 – 25.2 days,2,Success
Application_667929164,23227.1089,1,15.1 – 25.2 days,2,Success
Application_667979390,39464.614466666666,1,25.2 – 31.9 days,3,Success
Application_667987943,21700.079,0,10.1 – 15.1 days,1,Fail
Application_668004669,21525.21095,1,10.1 – 15.1 days,1,Success
Application_668017212,37800.451316666666,1,25.2 – 31.9 days,3,Success
Application_668072382,50046.8351,0,31.9 – 286.1 days,4,Fail
Application_668080527,52659.53826666667,1,31.9 – 286.1 days,4,Success
Application_668326847,82983.34876666666,0,31.9 – 286.1 days,4,Fail
Application_668360533,13048.84715,0,0.0 – 10.1 days,0,Fail
Application_668422437,18438.070266666666,1,10.1 – 15.1 days,1,Success
Application_668429599,37300.37488333333,1,25.2 – 31.9 days,3,Success
Application_668485405,44335.2764,0,25.2 – 31.9 days,3,Fail
Application_668521662,18731.567783333336,1,10.1 – 15.1 days,1,Success
Application_668556154,47338.1175,0,31.9 – 286.1 days,4,Fail
Application_668679688,12278.6817,0,0.0 – 10.1 days,0,Fail
Application_66869536,43949.92103333333,1,25.2 – 31.9 days,3,Success
Application_668695663,47210.7516,0,31.9 – 286.1 days,4,Fail
Application_668740891,14005.5088,1,0.0 – 10.1 days,0,Success
Application_668802358,24067.528516666665,1,15.1 – 25.2 days,2,Success
Application_668835464,44651.24118333333,0,25.2 – 31.9 days,3,Fail
Application_668918895,41841.49823333333,1,25.2 – 31.9 days,3,Success
Application_668926292,39887.14115,1,25.2 – 31.9 days,3,Success
Application_668942386,31157.99411666667,0,15.1 – 25.2 days,2,Fail
Application_668946707,30176.17315,1,15.1 – 25.2 days,2,Success
Application_668971390,24550.202800000003,1,15.1 – 25.2 days,2,Success
Application_668992760,44438.61685,0,25.2 – 31.9 days,3,Fail
Application_66905401,49349.125,1,31.9 – 286.1 days,4,Success
Application_669100042,10078.050066666668,1,0.0 – 10.1 days,0,Success
Application_669204018,44122.003950000006,0,25.2 – 31.9 days,3,Fail
Application_669216192,9774.977766666669,1,0.0 – 10.1 days,0,Success
Application_669230329,18968.33018333333,1,10.1 – 15.1 days,1,Success
Application_669297917,14276.492033333334,1,0.0 – 10.1 days,0,Success
Application_669312344,44490.1594,0,25.2 – 31.9 days,3,Fail
Application_669375480,20039.1086,1,10.1 – 15.1 days,1,Success
Application_669398392,27000.565316666667,1,15.1 – 25.2 days,2,Success
Application_669516093,83197.602,0,31.9 – 286.1 days,4,Fail
Application_669559167,15477.270816666663,1,10.1 – 15.1 days,1,Success
Application_669627146,26365.5158,1,15.1 – 25.2 days,2,Success
Application_669667104,17430.980366666667,1,10.1 – 15.1 days,1,Success
Application_669686892,12506.7569,1,0.0 – 10.1 days,0,Success
Application_669688203,550.2389333333334,0,0.0 – 10.1 days,0,Fail
Application_669700262,46038.57856666667,0,31.9 – 286.1 days,4,Fail
Application_669701594,14245.671416666668,1,0.0 – 10.1 days,0,Success
Application_669719234,88654.84043333333,1,31.9 – 286.1 days,4,Success
Application_66988012,2534.96845,1,0.0 – 10.1 days,0,Success
Application_669939238,60454.83895,1,31.9 – 286.1 days,4,Success
Application_669990222,71800.3654,1,31.9 – 286.1 days,4,Success
Application_670012525,15425.050583333334,1,10.1 – 15.1 days,1,Success
Application_670059958,10441.446666666669,1,0.0 – 10.1 days,0,Success
Application_670113395,49022.206666666665,1,31.9 – 286.1 days,4,Success
Application_670260631,16482.763733333333,0,10.1 – 15.1 days,1,Fail
Application_670393669,44221.83951666667,0,25.2 – 31.9 days,3,Fail
Application_670470325,12748.00685,1,0.0 – 10.1 days,0,Success
Application_670608456,45876.81916666667,0,25.2 – 31.9 days,3,Fail
Application_670682830,53120.2983,0,31.9 – 286.1 days,4,Fail
Application_670720408,44238.93328333333,0,25.2 – 31.9 days,3,Fail
Application_670760216,60.186616666666666,0,0.0 – 10.1 days,0,Fail
Application_670767920,76569.52059999999,1,31.9 – 286.1 days,4,Success
Application_670770300,14958.50925,1,10.1 – 15.1 days,1,Success
Application_670846293,20221.71225,1,10.1 – 15.1 days,1,Success
Application_670914552,13888.5802,1,0.0 – 10.1 days,0,Success
Application_670941831,18706.781266666665,0,10.1 – 15.1 days,1,Fail
Application_670979463,14745.66145,1,10.1 – 15.1 days,1,Success
Application_671003501,45868.350300000006,0,25.2 – 31.9 days,3,Fail
Application_67125590,11047.80525,1,0.0 – 10.1 days,0,Success
Application_671264692,30300.26775,0,15.1 – 25.2 days,2,Fail
Application_671352149,2782.151666666666,0,0.0 – 10.1 days,0,Fail
Application_671400151,9673.363416666669,1,0.0 – 10.1 days,0,Success
Application_671488964,44513.653183333336,0,25.2 – 31.9 days,3,Fail
Application_671491370,22371.64715,1,15.1 – 25.2 days,2,Success
Application_671544951,57463.90245,1,31.9 – 286.1 days,4,Success
Application_671576430,47019.37946666667,0,31.9 – 286.1 days,4,Fail
Application_671594303,14264.4508,1,0.0 – 10.1 days,0,Success
Application_671639584,50000.9325,0,31.9 – 286.1 days,4,Fail
Application_671678776,12544.499133333333,0,0.0 – 10.1 days,0,Fail
Application_671699549,45747.206933333335,0,25.2 – 31.9 days,3,Fail
Application_671712409,45879.85115,0,25.2 – 31.9 days,3,Fail
Application_671852829,45918.8329,0,25.2 – 31.9 days,3,Fail
Application_671928783,57681.30028333333,1,31.9 – 286.1 days,4,Success
Application_671953999,47166.393983333335,0,31.9 – 286.1 days,4,Fail
Application_672030546,30260.4444,0,15.1 – 25.2 days,2,Fail
Application_672060895,13040.14055,0,0.0 – 10.1 days,0,Fail
Application_672076662,23848.041016666662,1,15.1 – 25.2 days,2,Success
Application_67210943,13923.30245,1,0.0 – 10.1 days,0,Success
Application_672149591,17143.223983333333,1,10.1 – 15.1 days,1,Success
Application_672157948,57490.29478333333,0,31.9 – 286.1 days,4,Fail
Application_672219365,11746.664083333331,1,0.0 – 10.1 days,0,Success
Application_672286474,44194.250433333335,0,25.2 – 31.9 days,3,Fail
Application_672288298,15549.771933333332,1,10.1 – 15.1 days,1,Success
Application_67235628,15626.391733333332,1,10.1 – 15.1 days,1,Success
Application_672470185,28959.451533333333,1,15.1 – 25.2 days,2,Success
Application_672607464,43655.74836666666,0,25.2 – 31.9 days,3,Fail
Application_672639635,3074.2604333333334,1,0.0 – 10.1 days,0,Success
Application_672694793,7663.22145,1,0.0 – 10.1 days,0,Success
Application_672871160,39656.477900000005,0,25.2 – 31.9 days,3,Fail
Application_672871272,19077.000183333334,1,10.1 – 15.1 days,1,Success
Application_672902609,19945.26365,0,10.1 – 15.1 days,1,Fail
Application_672913902,35809.0855,0,15.1 – 25.2 days,2,Fail
Application_672929604,23063.52063333333,0,15.1 – 25.2 days,2,Fail
Application_672931249,44521.24243333333,0,25.2 – 31.9 days,3,Fail
Application_673003290,33235.7578,1,15.1 – 25.2 days,2,Success
Application_673080906,44750.95486666667,0,25.2 – 31.9 days,3,Fail
Application_673160372,12581.01915,1,0.0 – 10.1 days,0,Success
Application_673177567,28334.95693333333,0,15.1 – 25.2 days,2,Fail
Application_673274032,20306.947016666665,1,10.1 – 15.1 days,1,Success
Application_673399253,25668.0257,0,15.1 – 25.2 days,2,Fail
Application_673424886,18864.54648333333,1,10.1 – 15.1 days,1,Success
Application_673440746,11655.231066666664,1,0.0 – 10.1 days,0,Success
